,Material=Steel,Material=Aluminum,Material=Titanium,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,valid
709,1,0,0,0.31861,0.005,0.5656,0.225,75.99998673512805,0.04,0.0286,0.045,0.0365,0.02335,0.014,0.0318,0.015,0.0422,0.0508,0.0379,75.5,0.285,0.63,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.005795,0.009227,0.001852,0.002756,0.001123,0.005711,0.001047,0.578632,1.0
710,1,0,0,0.39422,0.045,0.5656,0.075,75.50002376309689,0.04,0.0377,0.045,0.0365,0.035,0.019,0.0318,0.015,0.0611,0.0457,0.0423,75.5,0.1974,0.615,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.000918,0.002379,0.003016,0.002023,0.00050037,0.005808,0.004259,0.681461,1.0
711,1,0,0,0.405,0.0,0.5656,0.045,71.99999647998123,0.04,0.0286,0.045,0.0415,0.02335,0.013,0.0318,0.015,0.0568,0.0551,0.0262,71.0,0.11,0.2951,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.006028,0.000815,0.003438,0.003753,0.001165,0.001178,0.00055716,0.583162,1.0
712,1,0,0,0.39456,0.0,0.5656,0.045,72.50001674779189,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0604,0.0487,0.0327,71.1,0.11,0.3547,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.005628,0.000904,0.008136,0.001819,0.001701,0.001721,0.00189,0.614459,1.0
713,0,1,0,0.402,0.069,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.02335,0.015,0.0272,0.015,0.0493,-0.0621,0.0347,72.5,0.1677,0.4729,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.0052770066628591,0.0018788324152949,0.0013981822897829,0.0011868988769376,0.0014867744048101,0.0029654583779139,0.0006553822674155,0.6477682319016352,0.0
714,0,0,1,0.40706,0.08,0.5656,0.075,77.00002727074938,0.04,0.0377,0.06,0.0365,0.0325,0.0215,0.0318,0.015,0.0612,0.0614,0.0497,75.5,0.2,0.615,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.007742,0.005402,0.006457,0.00402,0.00088585,0.001873,0.00055472,0.671904,1.0
715,1,0,0,0.38,0.0,0.5656,0.02,69.99997270451806,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0511,0.0231,0.0237,68.5,0.11,0.3,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.00111,0.000758,0.001543,0.001278,0.001715,0.002955,0.009033,0.622956,1.0
716,1,0,0,0.405,0.05,0.5656,0.07,74.0000202554444,0.04,0.027,0.0317,0.0349,0.02295,0.016,0.0286,0.015,0.0428,0.0443,0.0371,74.0,0.145,0.6543,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.00378,0.00097,0.008728,0.004532,0.0032,0.00052167,0.00052167,0.642232,1.0
717,1,0,0,0.405,0.07,0.5656,0.15,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.0165,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.002553,0.001101,0.001328,0.002161,0.004531,0.00739,0.008561,0.653639,1.0
718,1,0,0,0.42,0.06,0.5656,0.175,77.00002727074938,0.04,0.0286,0.045,0.0365,0.02335,0.015,0.0318,0.015,0.0472,0.0529,0.0357,70.0,0.1629,0.52,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000521,0.006225,0.006678,0.002558,0.005285,0.00136,0.002777,0.636003,1.0
719,1,0,0,0.43,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0469,0.0487,0.0349,72.0,0.145,0.5147,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001952,0.002459,0.00378,0.002367,0.001247,0.003973,0.001277,0.675689,1.0
720,1,0,0,0.405,0.065,0.5656,0.035,74.0000202554444,0.04,0.0286,0.04,0.0365,0.0234,0.013,0.0318,0.015,0.0522,0.0215,0.039,72.0,0.0991,0.52,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001591,0.003936,0.003856,0.004643,0.007469,0.001115,0.001468,0.635208,1.0
721,1,0,0,0.38625,0.047,0.5656,0.125,72.99997971982306,0.04,0.0286,0.034,0.0365,0.02335,0.0115,0.0298,0.015,0.04,0.0404,0.0357,75.0,0.1007,0.5704,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.001084,0.001326,0.000904,0.00642,0.0092,0.003608,0.00060916,0.583691,1.0
722,0,0,1,0.405,0.069,0.5656,0.045,72.99997971982306,0.04,0.0327,0.045,0.0365,0.03,0.0165,0.034,0.015,0.051,0.035,0.034,73.0,0.051,0.486,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.002155,0.005767,0.002108,0.00082307,0.003026,0.001156,0.007225,0.638412,1.0
723,1,0,0,0.43,0.07,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0494,0.0497,0.0332,71.0,0.1631,0.5157,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.001753,0.000503,0.000612,0.001047,0.003114,0.002366,0.004029,0.662963,1.0
724,1,0,0,0.4,0.065,0.5656,0.035,74.0000202554444,0.04,0.0286,0.04,0.0365,0.0234,0.013,0.0318,0.015,0.04,0.0215,0.025,72.0,0.0889,0.52,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.00084,0.001408,0.001738,0.001435,0.001562,0.001233,0.001271,0.628683,1.0
725,0,0,1,0.385,0.068,0.5656,0.16,82.99998400557985,0.04,0.0315,0.045,0.0365,0.0275,0.02,0.0318,0.015,0.0294,0.0112,0.0326,72.0,0.12,0.502,0.068,0.13,0.0,0.0,0.33,0.3,0.01,0.002115,0.008514,0.008818,0.007185,0.004194,0.001551,0.00203,0.695328,1.0
726,0,0,1,0.38,0.0,0.5656,0.045,74.0000202554444,0.04,0.0286,0.05,0.0431,0.02335,0.013,0.0318,0.015,0.0534,0.0335,0.0276,70.0,0.112,0.3027,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003304,0.003618,0.002233,0.001572,0.006055,0.00050073,0.005644,0.582144,1.0
727,0,0,1,0.3896,0.0,0.5656,0.045,72.50001674779189,0.04,0.0321,0.045,0.0501,0.037,0.0215,0.0318,0.015,0.0574,0.0394,0.0316,64.5,0.1104,0.3455,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.000826,0.005212,0.000785,0.004228,0.002667,0.004542,0.001613,0.5991,1.0
728,1,0,0,0.355,0.025,0.5656,0.037,76.99999999999994,0.045,0.033,0.033,0.0345,0.018,0.015,0.026,0.015,0.0273,0.0188,0.0271,73.49999999999994,0.14,0.5988,0.17,0.12,0.0,0.0,0.33,0.3,0.009,0.0023987108120341,0.0021843423468738,0.0007102879663595,0.0007102879663595,0.0036554027635156,0.0081006772355442,0.0034882422832409,0.6160366729328944,0.0
729,1,0,0,0.385,-0.007,0.5656,0.055,75.00000349528622,0.04,0.0286,0.045,0.0365,0.02335,0.015,0.03,0.015,0.0446,0.0396,0.0338,73.0,0.1108,0.41,0.068,0.12,0.0,0.0,0.33,0.3,0.0112,0.006767,0.0043,0.001247,0.002653,0.00063463,0.002194,0.00904,0.653438,1.0
730,1,0,0,0.445,0.06,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0334,0.0402,0.0239,69.5,0.09,0.393,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.001007,0.004966,0.00635,0.002937,0.001147,0.001209,0.001245,0.668694,1.0
731,0,0,1,0.37,-0.01,0.5656,0.045,74.0000202554444,0.04,0.0286,0.049,0.0365,0.02335,0.013,0.0318,0.015,0.0519,0.0341,0.027,72.0,0.11,0.3001,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003904,0.000752,0.006345,0.001681,0.00062724,0.002554,0.009585,0.60039,1.0
732,1,0,0,0.398,0.06,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0492,0.0468,0.0385,73.0,0.1637,0.6068,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.001823,0.005732,0.006443,0.00051522,0.002734,0.0007077,0.002348,0.646371,1.0
733,0,0,1,0.405,0.0,0.5656,0.045,60.00002571454078,0.04,0.0286,0.045,0.0365,0.027,0.0165,0.03,0.015,0.0346,0.012,0.0212,74.0,0.1,0.312,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.001107,0.006068,0.002501,0.002439,0.002698,0.00050923,0.001148,0.552446,1.0
734,1,0,0,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.036,0.0365,0.02285,0.013,0.0318,0.015,0.0477,0.0483,0.0353,73.0,0.185,0.58,0.0673,0.13,0.0,0.0,0.33,0.3,0.009,0.008421,0.000863,0.002564,0.002628,0.008335,0.001107,0.003119,0.654397,1.0
735,1,0,0,0.38,0.02241618203559,0.5656,0.037,72.85377561014914,0.045,0.033,0.035,0.0345,0.018,0.015,0.026,0.015,0.0338,0.0216,0.0254,71.85377561014914,0.1099,0.4516,0.17,0.12,0.0,0.0,0.33,0.3,0.009,0.0018843370247196,0.0063449978628625,0.0012732292566905,0.0008962768039111,0.0007720488216338,0.0008781089366859,0.0015219814975982,0.6745471768340537,0.0
736,0,0,1,0.38,-0.08,0.5656,0.012,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0297,0.017,0.0158,75.0,0.06,0.077,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.005829,0.002279,0.005661,0.00089105,0.005546,0.001741,0.00236,0.696279,1.0
737,1,0,0,0.41,0.07,0.5656,0.045,74.49998322747555,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0491,0.0484,0.0358,72.0,0.129,0.52,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.004026,0.005653,0.002091,0.001915,0.005363,0.00103,0.00092694,0.649534,1.0
738,1,0,0,0.4,0.07,0.5656,0.055,75.00000349528622,0.04,0.0256,0.035,0.0325,0.02335,0.013,0.0288,0.015,0.0499,0.049,0.034,73.0,0.1609,0.609,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.002901,0.009459,0.004633,0.009855,0.006171,0.009295,0.00073352,0.682346,1.0
739,0,0,1,0.42,0.01,0.5656,0.01,75.00000349528622,0.04,0.0307,0.045,0.0365,0.0275,0.0165,0.032,0.015,0.0496,0.01,0.0257,73.0,0.12,0.25,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.002281,0.00119,0.00719,0.00053441,0.005367,0.007942,0.002338,0.630125,1.0
740,1,0,0,0.355,0.025,0.5656,0.037,76.99999999999994,0.045,0.033,0.033,0.0345,0.018,0.015,0.026,0.015,0.0273,0.0188,0.0271,73.49999999999994,0.14,0.5988,0.17,0.12,0.0,0.0,0.33,0.3,0.009,0.0007692306724775,0.0020169659621044,0.0091263204814441,0.0052118014194922,0.0072008242283114,0.0011671001652475,0.0043536130662795,0.6160366729328944,0.0
741,0,0,1,0.37883,0.0,0.5656,0.045,72.50001674779189,0.04,0.0286,0.045,0.0415,0.02335,0.013,0.0318,0.015,0.0531,0.0348,0.0263,72.0,0.105,0.3148,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.001673,0.000842,0.004582,0.001453,0.005212,0.00066845,0.001037,0.59414,1.0
742,0,0,1,0.37883,0.0,0.5656,0.045,72.50001674779189,0.04,0.0286,0.045,0.0415,0.02335,0.013,0.0318,0.015,0.0531,0.0348,0.0263,72.0,0.105,0.3148,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.00064,0.008286,0.006872,0.00397,0.00155,0.003259,0.003202,0.59414,1.0
743,0,0,1,0.37883,0.0,0.5656,0.045,72.50001674779189,0.04,0.0286,0.045,0.0415,0.02335,0.013,0.0318,0.015,0.0531,0.0348,0.0263,72.0,0.105,0.3148,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.006892,0.002946,0.000765,0.001471,0.008824,0.005963,0.001598,0.59414,1.0
744,0,0,1,0.42,0.02,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.115,0.045,0.0265,0.04,0.015,0.08,0.0505,0.08,69.5,0.145,0.5005,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.004542,0.005343,0.000606,0.001548,0.004265,0.007524,0.005084,0.639902,1.0
745,1,0,0,0.63149,0.075,0.5656,0.15,73.49999998763374,0.04,0.0286,0.0318,0.0365,0.025,0.0165,0.0318,0.015,0.0421,0.225,0.033,72.0,0.0929,0.5,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.009578,0.005174,0.003278,0.008372,0.00091282,0.009425,0.007861,0.670802,1.0
746,0,0,1,0.42,0.01,0.5656,0.01,75.00000349528622,0.04,0.0307,0.045,0.0365,0.0275,0.0165,0.032,0.015,0.0496,0.01,0.0257,73.0,0.12,0.25,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.004354,0.000619,0.003767,0.00063509,0.00171,0.002415,0.001651,0.630125,1.0
747,1,0,0,0.44,0.07,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.024,0.013,0.0318,0.015,0.0482,0.0502,0.0329,70.0,0.1819,0.5162,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.003307,0.000797,0.004064,0.001988,0.001823,0.001291,0.0005929,0.662916,1.0
748,1,0,0,0.405,0.078,0.5656,0.04,75.00000349528622,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.0363,0.0193,0.0279,73.5,0.1314,0.58,0.068,0.13,0.0,0.0,0.33,0.3,0.0106,0.00058,0.003825,0.002347,0.007971,0.00090154,0.002354,0.004176,0.668844,1.0
749,1,0,0,0.4,0.055,0.5656,0.04,74.0,0.0381,0.0286,0.035,0.034,0.01875,0.019,0.0286,0.014,0.055,0.03,0.04,74.5,0.14,0.57,0.068,0.12,0.0,0.0,0.33,0.3,0.025,0.0070239699444057,0.0016531111154093,0.0065000008175645,0.0010246351008079,0.0052500592245054,0.0024971680969777,0.0020347458928488,0.6984733567935962,0.0
750,1,0,0,0.42377,0.06,0.5656,0.085,76.50000700293872,0.04,0.0409,0.045,0.0365,0.0325,0.0165,0.0318,0.015,0.0464,0.04,0.0377,75.0,0.2239,0.67,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.00134,0.005786,0.00235,0.002596,0.001067,0.001937,0.0009055,0.664455,1.0
752,0,0,1,0.38,0.02,0.5656,0.02,74.49998322747555,0.04,0.0459,0.045,0.03995,0.02335,0.014,0.0318,0.015,0.0488,0.0215,0.0283,69.0,0.125,0.2715,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.004549,0.000909,0.002989,0.001171,0.00143,0.001125,0.001119,0.582811,1.0
753,1,0,0,0.38934,0.05,0.5656,0.045,75.50002376309689,0.04,0.027,0.0286,0.0286,0.02,0.013,0.0286,0.015,0.0361,0.0455,0.029,75.5,0.123,0.5955,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.009884,0.001321,0.00107,0.001045,0.00053013,0.00075309,0.006046,0.635345,1.0
754,0,0,1,0.42595,0.1405,0.5656,0.045,79.99997699027486,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0571,0.0551,0.025,75.5,0.1569,0.5555,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000704,0.001775,0.002551,0.003167,0.004715,0.003864,0.008464,0.759345,1.0
755,1,0,0,0.405,0.0,0.5656,0.045,69.59999086773723,0.04,0.0286,0.055,0.0465,0.02985,0.021,0.0318,0.015,0.0623,0.0421,0.0253,64.6,0.1229,0.3521,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.002188,0.008232,0.005611,0.002638,0.009641,0.00076979,0.00084534,0.575122,1.0
756,0,0,1,0.405,0.06,0.5656,0.045,79.99997699027486,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0493,0.0501,0.0347,73.0,0.145,0.5161,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.004434,0.004434,0.001089,0.007776,0.00078457,0.006299,0.00073998,0.644943,1.0
757,0,0,1,0.37378,0.0,0.5656,0.045,74.0000202554444,0.04,0.0286,0.05,0.0365,0.0247,0.01885,0.0318,0.015,0.0534,0.0355,0.026,72.0,0.116,0.3255,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.005004,0.002059,0.001592,0.001314,0.007027,0.008259,0.003752,0.608111,1.0
758,1,0,0,0.37378,0.0,0.5656,0.045,74.0000202554444,0.04,0.0286,0.055,0.0365,0.02335,0.013,0.0318,0.015,0.0542,0.0301,0.0275,72.5,0.11,0.3301,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.000989,0.009027,0.0009,0.00099437,0.007101,0.002392,0.00549,0.607357,1.0
759,1,0,0,0.43,0.07,0.5656,0.045,75.00000349528622,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0489,0.0503,0.0327,72.0,0.13,0.4803,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000714,0.004148,0.004017,0.002541,0.003723,0.004017,0.003087,0.682968,1.0
760,1,0,0,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0271,0.04,0.036,0.02335,0.013,0.0288,0.015,0.0403,0.046,0.0348,73.0,0.1661,0.606,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000551,0.000584,0.00297,0.00097136,0.001626,0.001533,0.003864,0.665336,1.0
761,0,0,1,0.39,0.058,0.5656,0.045,75.00000349528622,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0489,0.0313,0.0346,75.0,0.1281,0.6013,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003212,0.001221,0.002779,0.003674,0.00337,0.002472,0.003254,0.647271,1.0
762,1,0,0,0.415,0.08,0.5656,0.045,74.49998322747555,0.04,0.0286,0.035,0.0365,0.02335,0.013,0.0318,0.015,0.0467,0.049,0.0335,73.0,0.1249,0.509,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.009241,0.000664,0.002673,0.001301,0.007185,0.00082458,0.00077772,0.664269,1.0
763,0,0,1,0.39,0.058,0.5656,0.045,75.00000349528622,0.04,0.0286,0.045,0.0365,0.02,0.015,0.0318,0.015,0.0489,0.0313,0.0346,75.0,0.1281,0.6013,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.00819,0.000696,0.002304,0.001441,0.00090882,0.001409,0.001276,0.647271,1.0
764,1,0,0,0.44,0.07,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.024,0.013,0.0318,0.015,0.0482,0.0502,0.0329,70.0,0.1819,0.5162,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.00732,0.001639,0.007331,0.005384,0.00071315,0.00060406,0.00058024,0.662916,1.0
765,1,0,0,0.38746,0.07,0.5656,0.045,77.49999024278054,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.05,0.0523,0.0347,76.0,0.1491,0.543,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000507,0.004041,0.004916,0.00077261,0.004858,0.006176,0.004322,0.656213,1.0
766,0,0,1,0.38063,0.01,0.5656,0.045,74.0000202554444,0.04,0.0336,0.055,0.0365,0.0337,0.02185,0.0318,0.015,0.0522,0.0345,0.0267,72.0,0.11,0.3405,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.000542,0.005355,0.007409,0.007409,0.002252,0.00061453,0.005292,0.628807,1.0
767,1,0,0,0.45,0.075,0.5656,0.045,73.49999998763374,0.04,0.0358,0.05,0.0429,0.02335,0.015,0.0348,0.015,0.0537,0.0527,0.0344,71.0,0.15,0.49,0.068,0.135,0.0,0.0,0.33,0.3,0.0123,0.006081,0.001425,0.001932,0.001128,0.00062816,0.00057202,0.00076642,0.671642,1.0
768,0,0,1,0.48,0.05,0.5656,0.045,67.00002298499258,0.04,0.0352,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0423,0.0639,0.0349,65.0,0.1619,0.4439,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.005765,0.005335,0.002359,0.001014,0.006963,0.00071498,0.004623,0.628726,1.0
769,1,0,0,0.445,0.07,0.5656,0.045,71.99999647998123,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0428,0.0231,0.0332,71.0,0.128,0.5531,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.006424,0.006086,0.001138,0.002899,0.00651,0.00089562,0.002068,0.645509,1.0
770,1,0,0,0.415,0.08,0.5656,0.045,74.49998322747555,0.04,0.0286,0.035,0.0365,0.02335,0.013,0.0318,0.015,0.0465,0.049,0.0335,73.0,0.1256,0.509,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.007227,0.004798,0.00134,0.001018,0.00272,0.007185,0.00051635,0.666715,1.0
771,1,0,0,0.405,0.06,0.5656,0.045,73.5,0.0381,0.0286,0.035,0.034,0.01875,0.019,0.0286,0.014,0.055,0.03,0.04,74.5,0.1386,0.57,0.068,0.12,0.0,0.0,0.33,0.3,0.025,0.0044697647047717,0.0018665057661757,0.0007383615513089,0.0018367133466545,0.0017759478352481,0.0041484510086004,0.0007470526695539,0.6984112097650258,0.0
772,1,0,0,0.46,0.061,0.5656,0.045,71.99999647998123,0.04,0.0286,0.036,0.0365,0.02335,0.013,0.0318,0.015,0.038,0.017,0.03,72.0,0.1514,0.596,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.007232,0.00127,0.002985,0.00080609,0.00083124,0.004058,0.004923,0.682362,1.0
773,0,0,1,0.37898,0.0,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.052,0.0294,0.0272,72.5,0.1,0.3184,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.007913,0.005442,0.005442,0.00052396,0.00869,0.004512,0.003742,0.603527,1.0
774,1,0,0,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.015,0.0318,0.015,0.0496,0.0492,0.0289,73.0,0.145,0.5152,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.006144,0.004848,0.00201,0.00065347,0.00912,0.003071,0.00705,0.651454,1.0
775,0,0,1,0.38023,0.0,0.5656,0.045,74.0000202554444,0.04,0.0271,0.055,0.0365,0.0227,0.0165,0.031,0.015,0.0536,0.0366,0.0227,72.0,0.11,0.2956,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003825,0.009726,0.001929,0.003463,0.00055961,0.00078572,0.009173,0.60788,1.0
776,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.027,0.036,0.0365,0.0235,0.0115,0.0286,0.015,0.0477,0.0482999999999999,0.0353,73.0,0.185,0.58,0.0673,0.13,0.0,0.0,0.33,0.3,0.009,0.0009364836800313,0.0010682536444275,0.0030714134239921,0.0005864274305935,0.0014911303613789,0.0024953423860264,0.0024092601557974,0.654397017173834,0.0
777,1,0,0,0.44,0.065,0.5656,0.045,72.99997971982306,0.04,0.0286,0.036,0.0365,0.02335,0.013,0.0286,0.015,0.0478,0.0485,0.0345,72.0,0.1174,0.5535,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000766,0.001224,0.001621,0.00084164,0.002842,0.002197,0.003898,0.694876,1.0
778,1,0,0,0.405,0.067,0.5656,0.045,74.0000202554444,0.04,0.0254,0.0318,0.0365,0.02335,0.013,0.0286,0.015,0.0385,0.0191,0.0331,73.0,0.1611,0.5891,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.004395,0.00328,0.001849,0.00088975,0.003709,0.001279,0.006737,0.661904,1.0
779,1,0,0,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.036,0.0365,0.0235,0.013,0.0286,0.015,0.0477,0.0483,0.0353,73.0,0.185,0.54,0.0673,0.13,0.0,0.0,0.33,0.3,0.009,0.00116,0.001074,0.008059,0.00083124,0.001771,0.00347,0.004064,0.654397,1.0
780,1,0,0,0.43,0.0425,0.5656,0.032,68.00000622483442,0.055,0.027,0.042,0.0159,0.017,0.0135,0.0286,0.015,0.025,0.035,0.035,68.0,0.1038,0.38,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.001238,0.001298,0.00541,0.00070614,0.002558,0.004926,0.002588,0.700604,1.0
781,1,0,0,0.43,0.0375,0.5656,0.035,67.49998595702374,0.055,0.027,0.042,0.0365,0.017,0.017,0.0286,0.015,0.03,0.04,0.04,67.5,0.1522,0.45,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.001897,0.00087,0.000758,0.002383,0.00064728,0.006529,0.00077148,0.68661,1.0
782,0,0,1,0.441,0.06,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0474,0.0482,0.0357,71.5,0.15,0.55,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001162,0.008994,0.00112,0.00069437,0.005954,0.003621,0.009288,0.688211,1.0
783,1,0,0,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001122,0.000727,0.001853,0.001557,0.00060782,0.00060428,0.002655,0.653639,1.0
784,1,0,0,0.40504,0.07,0.5656,0.046,74.0000202554444,0.04,0.0286,0.045,0.0365,0.01785,0.013,0.0318,0.015,0.0508,0.0463,0.0389,74.5,0.145,0.6263,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.005414,0.003307,0.000673,0.00065875,0.003038,0.002151,0.007838,0.654299,1.0
785,0,0,1,0.405,0.07,0.5656,0.045,78.00001051059121,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0518,0.0501,0.0339,73.0,0.145,0.5161,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001526,0.001047,0.004402,0.001159,0.001149,0.00053715,0.006968,0.635631,1.0
786,1,0,0,0.398,0.06,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0498,0.0466,0.0385,73.0,0.1608,0.6066,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.005603,0.002197,0.000946,0.004231,0.001196,0.003764,0.00077544,0.640165,1.0
787,1,0,0,0.38,0.06,0.5656,0.045,74.0000202554444,0.04,0.0286,0.036,0.0349,0.017,0.013,0.0318,0.015,0.0439,0.047,0.0368,73.0,0.18,0.577,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.006059,0.001377,0.002937,0.00635,0.005591,0.001093,0.006586,0.598013,1.0
788,0,0,1,0.405,0.07,0.5656,0.045,78.49997348262237,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0546,0.058,0.0257,71.5,0.1,0.358,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.00343,0.001088,0.000803,0.004335,0.003884,0.003907,0.008118,0.647608,1.0
789,1,0,0,0.42,0.07,0.5656,0.045,73.49999998763374,0.04,0.0254,0.0318,0.0365,0.0222,0.01375,0.0286,0.015,0.038,0.1589,0.034,71.5,0.1,0.6899,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001039,0.003853,0.003509,0.005102,0.001442,0.009599,0.00136,0.655294,1.0
